"","Class.L3","V1"
"4916","TF_Ets","ECB-GENEPAGE-23157834"
"4917","TranslationFactor","ECB-GENEPAGE-23076659"
"4918","Metabolism_Energy","ECB-GENEPAGE-23100684"
"4919","Metabolism_AminoAcid","ECB-GENEPAGE-23100684"
"4920","Kinase_Other","ECB-GENEPAGE-23058897"
"4921","Signaling_Notch","ECB-GENEPAGE-23058211"
"4922","EggActivation","ECB-GENEPAGE-23178006"
"4923","CalciumToolkit","ECB-GENEPAGE-23178006"
"4924","GPCRRhodopsin_All","ECB-GENEPAGE-23138047"
"4925","Immunity_ReceptorScavenger","ECB-GENEPAGE-23061685"
"4926","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23040932"
"4927","Adhesion_ECMCollagen","ECB-GENEPAGE-23165769"
"4928","Adhesion_ECMCollagen","ECB-GENEPAGE-23165769"
"4929","Phosphatase_SerineThreonine","ECB-GENEPAGE-23058793"
"4930","TF_Ets","ECB-GENEPAGE-23029736"
"4931","Metabolism_Carbohydrate","ECB-GENEPAGE-23035171"
"4932","ZNF","ECB-GENEPAGE-23028101"
"4933","Signaling_TGFB_Modulator","ECB-GENEPAGE-23028092"
"4934","Metabolism_AminoAcid","ECB-GENEPAGE-23110138"
"4935","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23048514"
"4936","Kinase_Other","ECB-GENEPAGE-23183630"
"4937","CellCycle","ECB-GENEPAGE-23183630"
"4938","Metabolism_Energy","ECB-GENEPAGE-23183596"
"4939","Metabolism_Carbohydrate","ECB-GENEPAGE-23134118"
"4940","Immunity_EffectorCytolytic","ECB-GENEPAGE-23127783"
"4941","ZNF","ECB-GENEPAGE-23034346"
"4942","ZNF","ECB-GENEPAGE-23034339"
"4943","ZNF","ECB-GENEPAGE-23034331"
"4944","ZNF","ECB-GENEPAGE-23034323"
"4945","ZNF","ECB-GENEPAGE-23034318"
"4946","DNAReplication","ECB-GENEPAGE-23151832"
"4947","ZNF","ECB-GENEPAGE-23180212"
"4948","Nervous_Chemosensory","ECB-GENEPAGE-23193830"
"4949","GPCRRhodopsin_All","ECB-GENEPAGE-23193830"
"4950","CalciumToolkit","ECB-GENEPAGE-23151109"
"4951","Metabolism_Nucleotide","ECB-GENEPAGE-23152625"
"4952","Histone_RepcationIndepedent","ECB-GENEPAGE-23182072"
"4953","Metabolism_InorganicIon","ECB-GENEPAGE-23125745"
"4954","TF_Homeo","ECB-GENEPAGE-23104838"
"4955","TF_Homeo","ECB-GENEPAGE-23104829"
"4956","Kinase_STE","ECB-GENEPAGE-23073195"
"4957","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23024680"
"4958","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23024685"
"4959","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23127004"
"4960","GPCRRhodopsin_All","ECB-GENEPAGE-23098461"
"4961","Nervous_Chemosensory","ECB-GENEPAGE-23098461"
"4962","GPCRRhodopsin_All","ECB-GENEPAGE-23098338"
"4963","Nervous_Chemosensory","ECB-GENEPAGE-23098338"
"4964","Nervous_Chemosensory","ECB-GENEPAGE-23098334"
"4965","GPCRRhodopsin_All","ECB-GENEPAGE-23098334"
"4966","Nervous_Chemosensory","ECB-GENEPAGE-23098338"
"4967","GPCRRhodopsin_All","ECB-GENEPAGE-23098338"
"4968","Metabolism_Energy","ECB-GENEPAGE-23098466"
"4969","GPCRRhodopsin_All","ECB-GENEPAGE-23098474"
"4970","Nervous_Chemosensory","ECB-GENEPAGE-23098474"
"4971","Signaling_RTK_Docking","ECB-GENEPAGE-23054799"
"4972","Immunity_Signal","ECB-GENEPAGE-23054799"
"4973","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23028212"
"4974","Immunity_ReceptorNLR","ECB-GENEPAGE-23035014"
"4975","Immunity_ReceptorNLR","ECB-GENEPAGE-23034942"
"4976","Immunity_ReceptorNLR","ECB-GENEPAGE-23035018"
"4977","Immunity_ReceptorNLR","ECB-GENEPAGE-23035035"
"4978","Immunity_ReceptorNLR","ECB-GENEPAGE-23035066"
"4979","Immunity_ReceptorNLR","ECB-GENEPAGE-23034972"
"4980","Immunity_ReceptorNLR","ECB-GENEPAGE-23035070"
"4981","Immunity_ReceptorNLR","ECB-GENEPAGE-23035062"
"4982","Immunity_ReceptorNLR","ECB-GENEPAGE-23034924"
"4983","Immunity_ReceptorNLR","ECB-GENEPAGE-23035028"
"4984","Signaling_TGFB_SmadInteract","ECB-GENEPAGE-23134629"
"4985","Nervous_Chemosensory","ECB-GENEPAGE-23134637"
"4986","GPCRRhodopsin_All","ECB-GENEPAGE-23134637"
"4987","Immunity_EffectorCytolytic","ECB-GENEPAGE-23169995"
"4988","Adhesion_ReceptorLRR","ECB-GENEPAGE-23169995"
"4989","GPCRRhodopsin_All","ECB-GENEPAGE-23169995"
"4990","Immunity_EffectorCytolytic","ECB-GENEPAGE-23170001"
"4991","Immunity_EffectorCytolytic","ECB-GENEPAGE-23170011"
"4992","Immunity_EffectorCytolytic","ECB-GENEPAGE-23134659"
"4993","GPCRRhodopsin_All","ECB-GENEPAGE-23134663"
"4994","Adhesion_ReceptorLRR","ECB-GENEPAGE-23134663"
"4995","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23134641"
"4996","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23166892"
"4997","Metabolism_Energy","ECB-GENEPAGE-23166915"
"4998","Metabolism_Nucleotide","ECB-GENEPAGE-23080663"
"4999","TF_ZNF","ECB-GENEPAGE-23185452"
"5000","ZNF","ECB-GENEPAGE-23185452"
"5001","TF_Homeo","ECB-GENEPAGE-23148129"
"5002","Metabolism_Carbohydrate","ECB-GENEPAGE-23148190"
"5003","Nervous_TF","ECB-GENEPAGE-23081922"
"5004","TF_Forkhead","ECB-GENEPAGE-23081922"
"5005","Kinase_TK","ECB-GENEPAGE-23081914"
"5006","ZNF","ECB-GENEPAGE-23041386"
"5007","EggActivation","ECB-GENEPAGE-23129026"
"5008","Kinase_AGC","ECB-GENEPAGE-23129026"
"5009","Kinase_Atypical","ECB-GENEPAGE-23153749"
"5010","Nervous_Chemosensory","ECB-GENEPAGE-23014391"
"5011","GPCRRhodopsin_All","ECB-GENEPAGE-23014391"
"5012","Metalloprotease","ECB-GENEPAGE-23014421"
"5013","Metalloprotease","ECB-GENEPAGE-23014430"
"5014","Immunity_ReceptorScavenger","ECB-GENEPAGE-23183443"
"5015","Nervous_Chemosensory","ECB-GENEPAGE-23014387"
"5016","GPCRRhodopsin_All","ECB-GENEPAGE-23014387"
"5017","TF_Other","ECB-GENEPAGE-23167211"
"5018","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23010881"
"5019","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23030167"
"5020","GTPase_Ras_Ras","ECB-GENEPAGE-23067804"
"5021","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23067827"
"5022","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23067827"
"5023","Immunity_ReceptorScavenger","ECB-GENEPAGE-23067837"
"5024","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028064"
"5025","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028084"
"5026","CalciumToolkit","ECB-GENEPAGE-23028128"
"5027","CalciumToolkit","ECB-GENEPAGE-23028080"
"5028","CalciumToolkit","ECB-GENEPAGE-23028153"
"5029","CalciumToolkit","ECB-GENEPAGE-23028052"
"5030","CalciumToolkit","ECB-GENEPAGE-23028033"
"5031","CalciumToolkit","ECB-GENEPAGE-23028123"
"5032","CalciumToolkit","ECB-GENEPAGE-23028161"
"5033","CalciumToolkit","ECB-GENEPAGE-23028145"
"5034","CalciumToolkit","ECB-GENEPAGE-23028175"
"5035","CalciumToolkit","ECB-GENEPAGE-23028165"
"5036","CalciumToolkit","ECB-GENEPAGE-23028141"
"5037","CalciumToolkit","ECB-GENEPAGE-23028157"
"5038","Defensome_HSP","ECB-GENEPAGE-23028128"
"5039","Defensome_HSP","ECB-GENEPAGE-23028080"
"5040","Defensome_HSP","ECB-GENEPAGE-23028153"
"5041","Defensome_HSP","ECB-GENEPAGE-23028052"
"5042","Defensome_HSP","ECB-GENEPAGE-23028033"
"5043","Defensome_HSP","ECB-GENEPAGE-23028123"
"5044","Defensome_HSP","ECB-GENEPAGE-23028161"
"5045","Defensome_HSP","ECB-GENEPAGE-23028145"
"5046","Defensome_HSP","ECB-GENEPAGE-23028175"
"5047","Defensome_HSP","ECB-GENEPAGE-23028165"
"5048","Defensome_HSP","ECB-GENEPAGE-23028141"
"5049","Defensome_HSP","ECB-GENEPAGE-23028157"
"5050","Defensome_Antioxidant","ECB-GENEPAGE-23135905"
"5051","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23034011"
"5052","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23033968"
"5053","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23154334"
"5054","Adhesion_ECMCollagen","ECB-GENEPAGE-23139498"
"5055","Metabolism_AminoAcid","ECB-GENEPAGE-23185716"
"5056","GTPase_Ras_Rab","ECB-GENEPAGE-23113603"
"5057","Defensome_TransporterIon","ECB-GENEPAGE-23113596"
"5058","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23053877"
"5059","GTPase_Ras_Rab","ECB-GENEPAGE-23154758"
"5060","Immunity_EffectorCytolytic","ECB-GENEPAGE-23154752"
"5061","GPCRRhodopsin_All","ECB-GENEPAGE-23017851"
"5062","GPCRRhodopsin_All","ECB-GENEPAGE-23142556"
"5063","Metabolism_Energy","ECB-GENEPAGE-23157384"
"5064","Immunity_Signal","ECB-GENEPAGE-23026553"
"5065","Metalloprotease","ECB-GENEPAGE-23013748"
"5066","Kinase_CAMK","ECB-GENEPAGE-23132771"
"5067","CalciumToolkit","ECB-GENEPAGE-23194418"
"5068","EggActivation","ECB-GENEPAGE-23194418"
"5069","Metabolism_Carbohydrate","ECB-GENEPAGE-23194412"
"5070","Metabolism_Carbohydrate","ECB-GENEPAGE-23194406"
"5071","Metalloprotease","ECB-GENEPAGE-23193630"
"5072","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23144113"
"5073","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23144113"
"5074","Nervous_Chemosensory","ECB-GENEPAGE-23162525"
"5075","GPCRRhodopsin_All","ECB-GENEPAGE-23162525"
"5076","Signaling_RTK_Ligand","ECB-GENEPAGE-23046104"
"5077","Signaling_RTK_Ligand","ECB-GENEPAGE-23046154"
"5078","Immunity_Signal","ECB-GENEPAGE-23046104"
"5079","Immunity_Signal","ECB-GENEPAGE-23046154"
"5080","EggActivation","ECB-GENEPAGE-23109586"
"5081","CalciumToolkit","ECB-GENEPAGE-23109586"
"5082","Immunity_EffectorCytolytic","ECB-GENEPAGE-23024820"
"5083","CellCycle","ECB-GENEPAGE-23083620"
"5084","GPCRRhodopsin_All","ECB-GENEPAGE-23048727"
"5085","Nervous_Chemosensory","ECB-GENEPAGE-23048727"
"5086","Immunity_ReceptorScavenger","ECB-GENEPAGE-23133423"
"5087","Immunity_ReceptorScavenger","ECB-GENEPAGE-23133411"
"5088","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028056"
"5089","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028068"
"5090","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028064"
"5091","Immunity_ReceptorScavenger","ECB-GENEPAGE-23133219"
"5092","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23066902"
"5093","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23066836"
"5094","Metalloprotease","ECB-GENEPAGE-23169915"
"5095","Immunity_ReceptorTLR","ECB-GENEPAGE-23124733"
"5096","Immunity_ReceptorNLR","ECB-GENEPAGE-23120442"
"5097","Nervous_Chemosensory","ECB-GENEPAGE-23081721"
"5098","GPCRRhodopsin_All","ECB-GENEPAGE-23081721"
"5099","Metabolism_Lipid","ECB-GENEPAGE-23012803"
"5100","Metabolism_Lipid","ECB-GENEPAGE-23060407"
"5101","Immunity_ReceptorNLR","ECB-GENEPAGE-23035109"
"5102","Immunity_ReceptorNLR","ECB-GENEPAGE-23034924"
"5103","Immunity_ReceptorNLR","ECB-GENEPAGE-23107277"
"5104","Metabolism_AminoAcid","ECB-GENEPAGE-23083058"
"5105","Metabolism_Lipid","ECB-GENEPAGE-23144672"
"5106","Immunity_ReceptorTLR","ECB-GENEPAGE-23123551"
"5107","Metabolism_Energy","ECB-GENEPAGE-23041553"
"5108","Metabolism_Lipid","ECB-GENEPAGE-23039474"
"5109","ZNF","ECB-GENEPAGE-23018022"
"5110","ZNF","ECB-GENEPAGE-23018011"
"5111","GPCRRhodopsin_All","ECB-GENEPAGE-23018047"
"5112","Nervous_Chemosensory","ECB-GENEPAGE-23018047"
"5113","Nervous_Chemosensory","ECB-GENEPAGE-23018051"
"5114","GPCRRhodopsin_All","ECB-GENEPAGE-23018051"
"5115","GPCRRhodopsin_All","ECB-GENEPAGE-23018051"
"5116","GPCRRhodopsin_All","ECB-GENEPAGE-23018055"
"5117","GPCRRhodopsin_All","ECB-GENEPAGE-23018051"
"5118","Nervous_Chemosensory","ECB-GENEPAGE-23018055"
"5119","Nervous_Chemosensory","ECB-GENEPAGE-23018051"
"5120","GPCRRhodopsin_All","ECB-GENEPAGE-23090624"
"5121","GPCRRhodopsin_All","ECB-GENEPAGE-23018055"
"5122","Nervous_Chemosensory","ECB-GENEPAGE-23090624"
"5123","Nervous_Chemosensory","ECB-GENEPAGE-23018055"
"5124","GPCRRhodopsin_All","ECB-GENEPAGE-23018051"
"5125","Nervous_Chemosensory","ECB-GENEPAGE-23018051"
"5126","GPCRRhodopsin_All","ECB-GENEPAGE-23018051"
"5127","Nervous_Chemosensory","ECB-GENEPAGE-23018051"
"5128","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23020436"
"5129","Defensome_TransporterABC","ECB-GENEPAGE-23020436"
"5130","Metabolism_Lipid","ECB-GENEPAGE-23166103"
"5131","Biomineralization_Cyclophilin","ECB-GENEPAGE-23166196"
"5132","Metabolism_Lipid","ECB-GENEPAGE-23166183"
"5133","Metabolism_AminoAcid","ECB-GENEPAGE-23166173"
"5134","Metalloprotease","ECB-GENEPAGE-23166173"
"5135","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23011460"
"5136","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23083478"
"5137","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23011460"
"5138","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23083478"
"5139","GPCRRhodopsin_All","ECB-GENEPAGE-23147250"
"5140","Nervous_Chemosensory","ECB-GENEPAGE-23147250"
"5141","Immunity_ReceptorNLR","ECB-GENEPAGE-23127624"
"5142","Immunity_TF","ECB-GENEPAGE-23158893"
"5143","Signaling_RTK_Docking","ECB-GENEPAGE-23158893"
"5144","TF_Other","ECB-GENEPAGE-23158893"
"5145","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23141577"
"5146","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23013961"
"5147","GPCRRhodopsin_All","ECB-GENEPAGE-23103758"
"5148","Nervous_Chemosensory","ECB-GENEPAGE-23103758"
"5149","Immunity_ReceptorScavenger","ECB-GENEPAGE-23109152"
"5150","Immunity_Signal","ECB-GENEPAGE-23090260"
"5151","GPCRRhodopsin_All","ECB-GENEPAGE-23172784"
"5152","Nervous_Chemosensory","ECB-GENEPAGE-23172784"
"5153","GPCRRhodopsin_All","ECB-GENEPAGE-23172776"
"5154","Nervous_Chemosensory","ECB-GENEPAGE-23172776"
"5155","GPCRRhodopsin_All","ECB-GENEPAGE-23172784"
"5156","Nervous_Chemosensory","ECB-GENEPAGE-23172784"
"5157","Immunity_ReceptorTLR","ECB-GENEPAGE-23167067"
"5158","GPCRRhodopsin_All","ECB-GENEPAGE-23108273"
"5159","Adhesion_ReceptorLRR","ECB-GENEPAGE-23108273"
"5160","GPCRRhodopsin_All","ECB-GENEPAGE-23108269"
"5161","ZNF","ECB-GENEPAGE-23034579"
"5162","ZNF","ECB-GENEPAGE-23034504"
"5163","ZNF","ECB-GENEPAGE-23034482"
"5164","GPCRRhodopsin_All","ECB-GENEPAGE-23038982"
"5165","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23038982"
"5166","CalciumToolkit","ECB-GENEPAGE-23038986"
"5167","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23038986"
"5168","GPCRRhodopsin_All","ECB-GENEPAGE-23038986"
"5169","Metabolism_InorganicIon","ECB-GENEPAGE-23083483"
"5170","Metabolism_InorganicIon","ECB-GENEPAGE-23011465"
"5171","Immunity_EffectorCytolytic","ECB-GENEPAGE-23083887"
"5172","TF_Homeo","ECB-GENEPAGE-23178078"
"5173","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23033549"
"5174","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23129390"
"5175","Adhesion_ReceptorLRR","ECB-GENEPAGE-23173989"
"5176","GPCRRhodopsin_All","ECB-GENEPAGE-23173989"
"5177","Defensome_TransporterIon","ECB-GENEPAGE-23173977"
"5178","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23178525"
"5179","Metabolism_Carbohydrate","ECB-GENEPAGE-23077143"
"5180","Metalloprotease","ECB-GENEPAGE-23024202"
"5181","Metalloprotease","ECB-GENEPAGE-23114280"
"5182","Metalloprotease","ECB-GENEPAGE-23024207"
"5183","Immunity_ReceptorTLR","ECB-GENEPAGE-23166997"
"5184","GPCRRhodopsin_All","ECB-GENEPAGE-23083803"
"5185","Nervous_Chemosensory","ECB-GENEPAGE-23083803"
"5186","Metalloprotease","ECB-GENEPAGE-23050287"
"5187","CalciumToolkit","ECB-GENEPAGE-23037658"
"5188","CalciumToolkit","ECB-GENEPAGE-23037894"
"5189","EggActivation","ECB-GENEPAGE-23037658"
"5190","EggActivation","ECB-GENEPAGE-23037894"
"5191","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23137195"
"5192","ZNF","ECB-GENEPAGE-23082351"
"5193","Immunity_ReceptorNLR","ECB-GENEPAGE-23075934"
"5194","Immunity_ReceptorNLR","ECB-GENEPAGE-23039480"
"5195","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23040932"
"5196","Oogenesis","ECB-GENEPAGE-23128694"
"5197","GTPase_RhoRegulator_RhoGAP","ECB-GENEPAGE-23129139"
"5198","Nervous_Chemosensory","ECB-GENEPAGE-23172823"
"5199","GPCRRhodopsin_All","ECB-GENEPAGE-23172829"
"5200","Nervous_Chemosensory","ECB-GENEPAGE-23172829"
"5201","Nervous_Chemosensory","ECB-GENEPAGE-23101189"
"5202","Nervous_Chemosensory","ECB-GENEPAGE-23035119"
"5203","Nervous_Chemosensory","ECB-GENEPAGE-23025664"
"5204","GPCRRhodopsin_All","ECB-GENEPAGE-23101189"
"5205","GPCRRhodopsin_All","ECB-GENEPAGE-23035119"
"5206","GPCRRhodopsin_All","ECB-GENEPAGE-23025664"
"5207","Metabolism_Lipid","ECB-GENEPAGE-23155312"
"5208","TF_Forkhead","ECB-GENEPAGE-23155321"
"5209","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23039239"
"5210","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23039239"
"5211","Metabolism_InorganicIon","ECB-GENEPAGE-23036329"
"5212","GPCRRhodopsin_All","ECB-GENEPAGE-23039235"
"5213","Nervous_Chemosensory","ECB-GENEPAGE-23186850"
"5214","GPCRRhodopsin_All","ECB-GENEPAGE-23186850"
"5215","GPCRRhodopsin_All","ECB-GENEPAGE-23186850"
"5216","Nervous_Chemosensory","ECB-GENEPAGE-23186850"
"5217","Metabolism_AminoAcid","ECB-GENEPAGE-23181171"
"5218","Kinase_STE","ECB-GENEPAGE-23124506"
"5219","EggActivation","ECB-GENEPAGE-23124506"
"5220","CellCycle","ECB-GENEPAGE-23192844"
"5221","Metabolism_Energy","ECB-GENEPAGE-23023191"
"5222","Metabolism_Energy","ECB-GENEPAGE-23023199"
"5223","Metabolism_Energy","ECB-GENEPAGE-23023199"
"5224","Immunity_ReceptorTLR","ECB-GENEPAGE-23124733"
"5225","EggActivation","ECB-GENEPAGE-23015606"
"5226","Signaling_Hedgehog","ECB-GENEPAGE-23062633"
"5227","GTPase_Ras_Rab","ECB-GENEPAGE-23062633"
"5228","Defensome_HSP","ECB-GENEPAGE-23031893"
"5229","Cytoskeleton_Dynein","ECB-GENEPAGE-23175512"
"5230","Metabolism_Energy","ECB-GENEPAGE-23154111"
"5231","Immunity_ReceptorScavenger","ECB-GENEPAGE-23094225"
"5232","Immunity_ReceptorTLR","ECB-GENEPAGE-23107034"
"5233","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23011356"
"5234","Immunity_ReceptorNLR","ECB-GENEPAGE-23097299"
"5235","Metalloprotease","ECB-GENEPAGE-23072653"
"5236","Metalloprotease","ECB-GENEPAGE-23020101"
"5237","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23151463"
"5238","Metabolism_Lipid","ECB-GENEPAGE-23145098"
"5239","Kinase_CAMK","ECB-GENEPAGE-23166930"
"5240","Metabolism_Energy","ECB-GENEPAGE-23166923"
"5241","TF_ZNF","ECB-GENEPAGE-23072139"
"5242","Signaling_TGFB_Ligand","ECB-GENEPAGE-23072139"
"5243","Immunity_TF","ECB-GENEPAGE-23072139"
"5244","ZNF","ECB-GENEPAGE-23072139"
"5245","ZNF","ECB-GENEPAGE-23072228"
"5246","Metabolism_AminoAcid","ECB-GENEPAGE-23072113"
"5247","Metalloprotease","ECB-GENEPAGE-23072113"
"5248","TF_bHLH","ECB-GENEPAGE-23061319"
"5249","Immunity_TF","ECB-GENEPAGE-23061319"
"5250","Adhesion_ReceptorIntegrin","ECB-GENEPAGE-23103057"
"5251","Adhesion_ReceptorIntegrin","ECB-GENEPAGE-23103057"
"5252","Adhesion_ReceptorIntegrin","ECB-GENEPAGE-23103057"
"5253","Immunity_ReceptorScavenger","ECB-GENEPAGE-23108226"
"5254","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23068536"
"5255","CalciumToolkit","ECB-GENEPAGE-23059316"
"5256","EggActivation","ECB-GENEPAGE-23059316"
"5257","GPCRRhodopsin_All","ECB-GENEPAGE-23087967"
"5258","Kinase_CAMK","ECB-GENEPAGE-23174847"
"5259","TF_Other","ECB-GENEPAGE-23028364"
"5260","TF_Other","ECB-GENEPAGE-23028118"
"5261","Metabolism_InorganicIon","ECB-GENEPAGE-23160462"
"5262","Histone_RepcationIndepedent","ECB-GENEPAGE-23041473"
"5263","Cytoskeleton_Kinesin","ECB-GENEPAGE-23136362"
"5264","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23191370"
"5265","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23191370"
"5266","TranslationFactor","ECB-GENEPAGE-23191364"
"5267","GermLineDeterminant","ECB-GENEPAGE-23160329"
"5268","Metalloprotease","ECB-GENEPAGE-23164842"
"5269","CalciumToolkit","ECB-GENEPAGE-23134164"
"5270","Adhesion_ReceptorLRR","ECB-GENEPAGE-23107715"
"5271","Adhesion_ReceptorLRR","ECB-GENEPAGE-23049646"
"5272","Adhesion_ReceptorLRR","ECB-GENEPAGE-23050087"
"5273","GPCRRhodopsin_All","ECB-GENEPAGE-23107715"
"5274","GPCRRhodopsin_All","ECB-GENEPAGE-23049646"
"5275","GPCRRhodopsin_All","ECB-GENEPAGE-23050087"
"5276","Signaling_Notch","ECB-GENEPAGE-23152595"
"5277","Metabolism_Carbohydrate","ECB-GENEPAGE-23085621"
"5278","Immunity_ReceptorNLR","ECB-GENEPAGE-23027633"
"5279","Immunity_ReceptorNLR","ECB-GENEPAGE-23032581"
"5280","Immunity_ReceptorNLR","ECB-GENEPAGE-23032908"
"5281","Adhesion_ECMLaminin","ECB-GENEPAGE-23164283"
"5282","Metabolism_Energy","ECB-GENEPAGE-23151399"
"5283","Immunity_VDJ","ECB-GENEPAGE-23064855"
"5284","Metabolism_AminoAcid","ECB-GENEPAGE-23046635"
"5285","Metabolism_AminoAcid","ECB-GENEPAGE-23046631"
"5286","Metabolism_AminoAcid","ECB-GENEPAGE-23161798"
"5287","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23129399"
"5288","ZNF","ECB-GENEPAGE-23176325"
"5289","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23164691"
"5290","ZNF","ECB-GENEPAGE-23106106"
"5291","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23106112"
"5292","Nervous_Chemosensory","ECB-GENEPAGE-23029501"
"5293","Nervous_Chemosensory","ECB-GENEPAGE-23029839"
"5294","GPCRRhodopsin_All","ECB-GENEPAGE-23029501"
"5295","GPCRRhodopsin_All","ECB-GENEPAGE-23029839"
"5296","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23146064"
"5297","Metabolism_AminoAcid","ECB-GENEPAGE-23180455"
"5298","Immunity_VDJ","ECB-GENEPAGE-23064855"
"5299","Kinase_Atypical","ECB-GENEPAGE-23064855"
"5300","Immunity_ReceptorTLR","ECB-GENEPAGE-23123551"
"5301","Immunity_ReceptorScavenger","ECB-GENEPAGE-23057827"
"5302","Kinase_TK","ECB-GENEPAGE-23052693"
"5303","Immunity_ReceptorScavenger","ECB-GENEPAGE-23185533"
"5304","Immunity_ReceptorTLR","ECB-GENEPAGE-23098999"
"5305","GTPase_RhoRegulator_RhoGAP","ECB-GENEPAGE-23039035"
"5306","Defensome_TransporterABC","ECB-GENEPAGE-23182152"
"5307","Metabolism_Nucleotide","ECB-GENEPAGE-23181725"
"5308","Nervous_NOSignaling","ECB-GENEPAGE-23181725"
"5309","Metabolism_Coenzyme","ECB-GENEPAGE-23128049"
"5310","GPCRRhodopsin_All","ECB-GENEPAGE-23124666"
"5311","Cytoskeleton_Regulator","ECB-GENEPAGE-23124670"
"5312","Cytoskeleton_Actin_Binding","ECB-GENEPAGE-23124670"
"5313","Signaling_Hedgehog","ECB-GENEPAGE-23062633"
"5314","GTPase_Ras_Rab","ECB-GENEPAGE-23062633"
"5315","Metabolism_InorganicIon","ECB-GENEPAGE-23095911"
"5316","Nervous_Chemosensory","ECB-GENEPAGE-23179233"
"5317","GPCRRhodopsin_All","ECB-GENEPAGE-23179233"
"5318","Nervous_Chemosensory","ECB-GENEPAGE-23086445"
"5319","GPCRRhodopsin_All","ECB-GENEPAGE-23086445"
"5320","Nervous_Chemosensory","ECB-GENEPAGE-23086472"
"5321","GPCRRhodopsin_All","ECB-GENEPAGE-23086472"
"5322","ZNF","ECB-GENEPAGE-23187535"
"5323","TF_ZNF","ECB-GENEPAGE-23187535"
"5324","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23169397"
"5325","Apoptosis_TNF/TNFR","ECB-GENEPAGE-23190398"
"5326","Immunity_Signal","ECB-GENEPAGE-23190398"
"5327","Nervous_Chemosensory","ECB-GENEPAGE-23170039"
"5328","GPCRRhodopsin_All","ECB-GENEPAGE-23170039"
"5329","Immunity_EffectorCytolytic","ECB-GENEPAGE-23169980"
"5330","Oogenesis","ECB-GENEPAGE-23170045"
"5331","Metabolism_Nucleotide","ECB-GENEPAGE-23167163"
"5332","Kinase_RGC","ECB-GENEPAGE-23167163"
"5333","Nervous_NOSignaling","ECB-GENEPAGE-23167163"
"5334","Metabolism_InorganicIon","ECB-GENEPAGE-23045166"
"5335","Metabolism_InorganicIon","ECB-GENEPAGE-23045157"
"5336","Metabolism_InorganicIon","ECB-GENEPAGE-23045176"
